name,year,fuel,transmission,registration_location,color,assembly,body_type,price_pkr,mileage_km,engine_cc,battery_kwh,feature_count,brand,model
Honda Civic Oriel 1.8 i-VTEC CVT 2020,2020,Petrol,Automatic,Lahore,Maroon,Local,Sedan,5895000.0,66000.0,1800.0,,14,Honda,Civic
Honda City 1.3 i-VTEC 2016,2016,Petrol,Manual,Islamabad,White,Local,Sedan,3350000.0,108000.0,1300.0,,11,Honda,City
Suzuki Baleno Sport 2005,2005,Petrol,Manual,Karachi,Black,Local,Sedan,1000000.0,100000.0,1300.0,,7,Suzuki,Baleno
Nissan Dayz Highway Star 2014,2014,Petrol,Automatic,Karachi,Silver,Imported,Unknown,2450000.0,91000.0,660.0,,18,Nissan,Dayz
Honda HR-V VTi-S 2024,2024,Petrol,Automatic,Punjab,Crystal Black Pearl,Local,Crossover,6875000.0,25000.0,1500.0,,12,Honda,HR-V
Daihatsu Taft 2021,2021,Petrol,Automatic,Un-Registered,Red,Imported,Unknown,3790000.0,22000.0,660.0,,12,Daihatsu,Taft
Nissan Note e-Power X 2021,2021,Hybrid,Automatic,Un-Registered,Pure White,Imported,Hatchback,6850000.0,50000.0,1200.0,,14,Nissan,Note
Honda Civic VTi Oriel Prosmatec 1.8 i-VTEC 2012,2012,Petrol,Automatic,Islamabad,Black,Local,Sedan,3100000.0,115000.0,1800.0,,14,Honda,Civic
Suzuki Every PC 2021,2021,Petrol,Manual,Un-Registered,Silver Metallic,Imported,Micro Van,2950000.0,54000.0,660.0,,9,Suzuki,Every
Mazda Carol GF 2022,2022,Petrol,Manual,Un-Registered,White,Imported,Hatchback,3699000.0,6007.0,660.0,,13,Mazda,Carol
Honda Civic VTi Prosmatec 1.6 2002,2002,Petrol,Automatic,Multan,Canyon Stone Silver Metallic,Local,Sedan,1550000.0,239632.0,1600.0,,12,Honda,Civic
Suzuki Alto L 2019,2019,Petrol,Automatic,Islamabad,White,Imported,Hatchback,3100000.0,48000.0,660.0,,12,Suzuki,Alto
BAIC BJ40 Plus Honorable Edition 2022,2022,Petrol,Automatic,Karachi,Forest Green,Local,SUV,8000000.0,56361.0,2000.0,,13,BAIC,BJ40
Daihatsu Cuore CX Eco 2010,2010,Petrol,Manual,Karachi,Blue,Local,Hatchback,1300000.0,160000.0,800.0,,3,Daihatsu,Cuore
Toyota Prius G Touring Selection 1.5 2007,2007,Hybrid,Automatic,Islamabad,White,Imported,Sedan,3150000.0,170000.0,1500.0,,15,Toyota,Prius
Suzuki Bolan VX (CNG) 2010,2010,Petrol,Manual,Islamabad,White,Local,Mini Van,1275000.0,80000.0,800.0,,5,Suzuki,Bolan
Honda N Wgn G 2014,2014,Petrol,Automatic,Lahore,Black,Imported,Hatchback,2650000.0,104194.0,660.0,,15,Honda,N
Mitsubishi Lancer 2000,2000,Petrol,Manual,Lahore,Green,Local,Unknown,470000.0,2539.0,1300.0,,0,Mitsubishi,Lancer
Suzuki Alto VXR (CNG) 2006,2006,CNG,Manual,Lahore,White,Local,Hatchback,770000.0,250000.0,1000.0,,5,Suzuki,Alto
Toyota Raize Z 2020,2020,Petrol,Automatic,Un-Registered,Shining White Pearl,Imported,Crossover,6500000.0,23000.0,1000.0,,16,Toyota,Raize
Mitsubishi Lancer GLX Automatic 1.6 2005,2005,Petrol,Automatic,Sindh,Labrador Black Pearl,Local,Sedan,1500000.0,1000.0,1600.0,,9,Mitsubishi,Lancer
Toyota Raize Z 2020,2020,Petrol,Automatic,Un-Registered,Black,Imported,Crossover,5895000.0,43953.0,1000.0,,12,Toyota,Raize
Haval H6 2.0T AWD 2024,2024,Petrol,Automatic,Sindh,Black,Local,SUV,9750000.0,40000.0,2000.0,,13,Haval,H6
Daihatsu Mira X SA lll 2020,2020,Petrol,Automatic,Karachi,Pearl White,Imported,Hatchback,3320000.0000000005,168300.0,660.0,,12,Daihatsu,Mira
Toyota Land Cruiser ZX 2016,2016,Petrol,Automatic,Abbottabad,Attitude Black Mica,Imported,SUV,37500000.0,76000.0,4600.0,,16,Toyota,Land
Honda N One Premium 2013,2013,Petrol,Automatic,Karachi,Red,Imported,Hatchback,2150000.0,114131.0,660.0,,12,Honda,N
Suzuki Mehran VX 1995,1995,Petrol,Manual,Punjab,White,Local,Hatchback,300000.0,123.0,800.0,,0,Suzuki,Mehran
Honda Civic VTi Prosmatec 1.8 i-VTEC 2011,2011,Petrol,Automatic,Karachi,Gold,Local,Sedan,2075000.0,170000.0,1800.0,,10,Honda,Civic
Suzuki Baleno JXR 2004,2004,Petrol,Manual,Sindh,Silky Silver,Local,Sedan,1400000.0,200000.0,1300.0,,7,Suzuki,Baleno
Suzuki Swift DLX 1.3 Navigation  2019,2019,Petrol,Manual,Karachi,Gold,Local,Hatchback,2995000.0,11000.0,1300.0,,14,Suzuki,Swift
Toyota Corolla GLi Automatic 1.3 VVTi 2015,2015,Petrol,Automatic,Lahore,Silver,Local,Sedan,3960000.0,110000.0,1300.0,,11,Toyota,Corolla
Toyota Land Cruiser VX Limited 4.2D 2003,2003,Diesel,Automatic,Lahore,Gold,Imported,SUV,9700000.0,185000.0,4200.0,,16,Toyota,Land
Suzuki Alto VXL AGS 2019,2019,Petrol,Automatic,Islamabad,Silky Silver,Imported,Hatchback,2590000.0,140000.0,660.0,,10,Suzuki,Alto
Toyota Corolla GLi 1.3 VVTi 2016,2016,Petrol,Manual,Islamabad,White,Local,Sedan,3500000.0,222000.0,1300.0,,12,Toyota,Corolla
Toyota Yaris Hatchback X 2020,2020,Petrol,Automatic,Islamabad,Silver,Imported,Hatchback,4600000.0,84000.0,1000.0,,12,Toyota,Yaris
Toyota Aqua S 2018,2018,Hybrid,Automatic,Islamabad,White,Imported,Hatchback,5700000.0,126000.0,1500.0,,13,Toyota,Aqua
Toyota Corolla Altis Automatic 1.6 2018,2018,Petrol,Automatic,Lahore,Graphite Grey,Local,Sedan,5125000.0,49300.0,1600.0,,14,Toyota,Corolla
Suzuki Mehran VX Euro II 2014,2014,Petrol,Manual,Faisalabad,Graphite Grey,Local,Hatchback,1250000.0,112000.0,796.0,,3,Suzuki,Mehran
Honda Civic VTi Oriel 1.6 2002,2002,Petrol,Manual,Sialkot,Grey,Imported,Sedan,1270000.0,290000.0,1600.0,,8,Honda,Civic
Honda City 1.5L ASPIRE CVT 2022,2022,Petrol,Automatic,Punjab,Grey,Local,Compact sedan,5010000.0,47900.0,1500.0,,20,Honda,City
Toyota Premio F 1.5 2003,2003,Petrol,Automatic,Lahore,Silver,Imported,Sedan,2550000.0,150000.0,1500.0,,0,Toyota,Premio
Suzuki Swift DX 1.3 2014,2014,Petrol,Manual,Islamabad,Silver,Local,Hatchback,2390000.0,90000.0,1300.0,,7,Suzuki,Swift
Suzuki Wagon R VXR 2017,2017,Petrol,Manual,Punjab,Solid White,Local,Hatchback,1889999.9999999998,136000.0,1000.0,,7,Suzuki,Wagon
Suzuki Cultus VXR 2018,2018,Petrol,Manual,Adda jahan khan,Graphite Grey,Local,Hatchback,2400000.0,65000.0,1000.0,,10,Suzuki,Cultus
Suzuki Cultus VXL 2017,2017,Petrol,Manual,Lahore,White,Local,Hatchback,2520000.0,150000.0,1000.0,,12,Suzuki,Cultus
Honda Civic EXi Prosmatec 2005,2005,Petrol,Automatic,Karachi,Charcoal Grey Pearl,Local,Sedan,1600000.0,100000.0,1500.0,,7,Honda,Civic
Toyota Vitz F 1.0 2014,2014,Petrol,Automatic,Islamabad,Black Mica Metallic,Imported,Hatchback,2980000.0,106000.0,1000.0,,12,Toyota,Vitz
Honda Civic VTi Prosmatec 1.8 i-VTEC 2006,2006,Petrol,Automatic,Lahore,Polished Metal Metallic,Local,Sedan,2080000.0,195000.0,1800.0,,11,Honda,Civic
Suzuki Alto VXL AGS 2019,2019,Petrol,Automatic,Lahore,White,Local,Hatchback,2500000.0,64000.0,660.0,,10,Suzuki,Alto
Toyota Corolla GLi 1.3 VVTi 2016,2016,Petrol,Manual,Rawalpindi,Grey Graphite,Local,Sedan,3400000.0,191978.0,1300.0,,15,Toyota,Corolla
Suzuki Ravi Euro II 2015,2015,Petrol,Manual,Sialkot,Green,Local,Pick Up,650000.0,150000.0,800.0,,1,Suzuki,Ravi
Toyota Prado TX 2.7 2019,2019,Petrol,Automatic,Un-Registered,Black,Imported,SUV,24500000.0,53000.0,2700.0,,13,Toyota,Prado
Suzuki Alto VXR 2011,2011,Petrol,Manual,Karachi,Solid White,Local,Hatchback,835000.0,150000.0,1000.0,,5,Suzuki,Alto
Toyota Hilux Revo V Automatic 3.0  2021,2021,Diesel,Automatic,Islamabad,Super White,Local,Double Cabin,12700000.0,112062.0,3000.0,,22,Toyota,Hilux
Honda HR-V VTi-S 2025,2025,Petrol,Automatic,Islamabad,Meteoroid Gray Metallic,Local,Crossover,8000000.0,9000.0,1500.0,,15,Honda,HR-V
Toyota Vitz F Smile Edition 1.0 2014,2014,Petrol,Automatic,Islamabad,White,Imported,Hatchback,3395000.0000000005,123000.0,1000.0,,10,Toyota,Vitz
Suzuki Alto VXL AGS 2021,2021,Petrol,Automatic,Punjab,Solid White,Local,Hatchback,2450000.0,82000.0,660.0,,12,Suzuki,Alto
Honda Civic VTi Oriel 1.8 i-VTEC 2013,2013,Petrol,Manual,Islamabad,Crystal Black,Local,Sedan,4000000.0,137009.0,1800.0,,19,Honda,Civic
Toyota Prius S 1.5 2011,2011,Hybrid,Automatic,Karachi,Silver,Imported,Sedan,2975000.0,115000.0,1497.0,,13,Toyota,Prius
Hyundai Santro Club 2004,2004,Petrol,Manual,Karachi,White,Local,Hatchback,940000.0,95000.0,1000.0,,2,Hyundai,Santro
Honda Civic Oriel 1.8 i-VTEC CVT 2017,2017,Petrol,Automatic,Lahore,Taffeta White,Local,Sedan,5350000.0,90000.0,1800.0,,14,Honda,Civic
Toyota Yaris Hatchback X 2022,2022,Petrol,Automatic,Islamabad,Super White,Imported,Hatchback,4750000.0,90658.0,1000.0,,15,Toyota,Yaris
Suzuki Swift DLX 1.3 2015,2015,Petrol,Manual,Islamabad,Graphite Grey,Local,Hatchback,2280000.0,206698.0,1300.0,,11,Suzuki,Swift
Toyota Vitz FL 1.0 2002,2002,Petrol,Automatic,Sindh,Silver,Imported,Hatchback,1795000.0,108000.0,1000.0,,11,Toyota,Vitz
Honda Civic VTi 1.8 i-VTEC 2012,2012,Petrol,Manual,Sindh,Crystal Black,Local,Sedan,2375000.0,82000.0,1800.0,,10,Honda,Civic
Daihatsu Mira G SA III 2020,2020,Petrol,Automatic,Sindh,Black,Imported,Hatchback,3800000.0,28300.0,660.0,,11,Daihatsu,Mira
Honda City 1.3 i-VTEC Prosmatec 2020,2020,Petrol,Automatic,Karachi,Taffeta White,Local,Sedan,4179999.9999999995,25000.0,1300.0,,11,Honda,City
Suzuki Alto VXL AGS 2022,2022,Petrol,Automatic,Lahore,Silky Silver,Local,Hatchback,2700000.0,45000.0,660.0,,6,Suzuki,Alto
Suzuki Alto VXR 2007,2007,Petrol,Manual,Islamabad,Blue,Local,Hatchback,930000.0000000001,100000.0,1000.0,,2,Suzuki,Alto
Nissan Roox 2022,2022,Petrol,Automatic,Un-Registered,Cream,Imported,Unknown,3600000.0,15879.0,660.0,,19,Nissan,Roox
Suzuki Alto VXL AGS 2022,2022,Petrol,Automatic,Karachi,White,Local,Hatchback,2850000.0,22000.0,660.0,,10,Suzuki,Alto
Honda Civic Oriel 1.8 i-VTEC CVT 2021,2021,Petrol,Automatic,Islamabad,Taffeta White,Local,Sedan,6600000.0,31057.0,1800.0,,21,Honda,Civic
Chevrolet Joy 2001,2001,Petrol,Automatic,Islamabad,Yellow,Imported,Unknown,930000.0000000001,100000.0,660.0,,7,Chevrolet,Joy
Toyota Corolla Altis 1.6 X CVT-i Special Edition 2022,2022,Petrol,Automatic,Karachi,White,Local,Sedan,6775000.0,460.0,1600.0,,13,Toyota,Corolla
Nissan Sunny 1990,1990,Petrol,Manual,Sindh,White,Local,Unknown,1100000.0,185000.0,1600.0,,1,Nissan,Sunny
Daihatsu Cuore CX Eco 2010,2010,Petrol,Manual,Sindh,Light Gold,Local,Hatchback,894999.9999999999,139475.0,800.0,,2,Daihatsu,Cuore
Honda BR-V i-VTEC S 2018,2018,Petrol,Automatic,Lahore,Taffeta White,Local,MPV,4700000.0,90000.0,1500.0,,0,Honda,BR-V
Toyota Raize Z 2020,2020,Petrol,Automatic,Un-Registered,Turquoise Blue Metallic,Imported,Crossover,6080000.0,57000.0,1000.0,,15,Toyota,Raize
Changan Alsvin 1.3L MT Comfort 2022,2022,Petrol,Manual,Punjab,Steller White,Local,Sedan,3290000.0,42000.0,1300.0,,11,Changan,Alsvin
Honda Civic VTi Oriel Prosmatec 1.8 i-VTEC 2015,2015,Petrol,Automatic,Punjab,Black,Local,Sedan,4000000.0,160000.0,1800.0,,14,Honda,Civic
Honda Civic RS 2022,2022,Petrol,Automatic,Islamabad,White,Local,Sedan,8500000.0,112000.0,1500.0,,14,Honda,Civic
Mitsubishi EK X Sports 2021,2021,Petrol,Automatic,Un-Registered,Gold,Imported,Hatchback,3850000.0,6900.0,660.0,,11,Mitsubishi,EK
Honda City Aspire 1.3 i-VTEC 2015,2015,Petrol,Manual,Islamabad,Taffeta White,Local,Sedan,3100000.0,200000.0,1300.0,,13,Honda,City
Suzuki Alto 2007,2007,Petrol,Automatic,Lahore,White,Imported,Unknown,1620000.0,252280.0,660.0,,10,Suzuki,Alto
Honda Vezel Hybrid Z 2015,2015,Hybrid,Automatic,Karachi,Silver,Imported,Crossover,4075000.0,98000.0,1500.0,,15,Honda,Vezel
Honda Civic VTi Oriel Prosmatec 1.8 i-VTEC 2012,2012,Petrol,Automatic,Lahore,Grey,Local,Sedan,2590000.0,159000.0,1800.0,,14,Honda,Civic
Mercedes Benz E Class E200 2003,2003,Petrol,Automatic,Karachi,Blue Metallic,Imported,Sedan,3600000.0,70510.0,1800.0,,19,Mercedes Benz,E
KIA Sportage FWD 2021,2021,Petrol,Automatic,Karachi,Sparkling Silver,Local,Crossover,6675000.0,47000.0,2000.0,,14,KIA,Sportage
Suzuki Cultus VXR (CNG) 2004,2004,Petrol,Manual,Karachi,Silky Silver,Local,Hatchback,730000.0,100000.0,1000.0,,5,Suzuki,Cultus
Suzuki Alto VXR 2021,2021,Petrol,Manual,Lahore,Solid White,Local,Hatchback,2370000.0,96000.0,660.0,,7,Suzuki,Alto
Haval H6 HEV 2025,2025,Hybrid,Automatic,Un-Registered,Diamond Black,Local,SUV,12700000.0,,1500.0,,13,Haval,H6
Suzuki Cultus VXRi 2008,2008,Petrol,Manual,Islamabad,Blue,Local,Hatchback,1150000.0,88911.0,1000.0,,6,Suzuki,Cultus
Prince Pearl MT 2023,2023,Petrol,Manual,Un-Registered,White,Local,Hatchback,1850000.0,15.0,800.0,,9,Prince,Pearl
Suzuki Alto VXR 2024,2024,Petrol,Manual,Islamabad,Solid White,Local,Hatchback,2850000.0,18000.0,660.0,,7,Suzuki,Alto
Honda Vezel Hybrid Z 2015,2015,Hybrid,Automatic,Karachi,White,Imported,Crossover,4850000.0,79000.0,1500.0,,15,Honda,Vezel
Nissan Note e-Power Autech 2018,2018,Hybrid,Automatic,Lahore,White,Imported,Hatchback,4500000.0,123000.0,1200.0,,12,Nissan,Note
Honda Civic VTi Oriel Prosmatec 1.6 2003,2003,Petrol,Automatic,Lahore,Canyon Stone Silver Metallic,Local,Sedan,1750000.0,200000.0,1600.0,,10,Honda,Civic
Suzuki Swift GL Manual 2023,2023,Petrol,Manual,Islamabad,White,Local,Hatchback,3985000.0,20500.0,1200.0,,12,Suzuki,Swift
Toyota Corolla Altis 1.8 2010,2010,Petrol,Manual,Lahore,Silver Mica Metallic,Local,Sedan,3000000.0,1011.0,1800.0,,14,Toyota,Corolla
Toyota Corolla XLi VVTi 2019,2019,Petrol,Manual,Lahore,Attitude Black,Local,Sedan,3750000.0,56000.0,1300.0,,5,Toyota,Corolla
Toyota Prius S 2021,2021,Hybrid,Automatic,Un-Registered,Super White,Local,Sedan,8650000.0,50000.0,1800.0,,13,Toyota,Prius
Toyota Corolla Altis Cruisetronic 1.8 2009,2009,Petrol,Automatic,Karachi,Black,Local,Sedan,2725000.0,102900.0,1800.0,,14,Toyota,Corolla
Mercedes Benz E Class 2001,2001,Diesel,Automatic,Lahore,Silver,Imported,Unknown,2780000.0,250000.0,2200.0,,17,Mercedes Benz,E
Toyota Premio X 1.8 2006,2006,Petrol,Automatic,Lahore,Silver,Imported,Sedan,2800000.0,250500.0,1800.0,,10,Toyota,Premio
MG HS Trophy 2021,2021,Petrol,Automatic,Islamabad,Pearl Black Metallic,Imported,Crossover,6780000.0,14500.0,1500.0,,15,MG,HS
Toyota Land Cruiser 1993,1993,Diesel,Manual,Un-Registered,White,Imported,Unknown,4500000.0,185000.0,4200.0,,0,Toyota,Land
KIA Sportage AWD 2022,2022,Petrol,Automatic,Islamabad,Blue,Local,Crossover,7690000.000000001,36654.0,2000.0,,14,KIA,Sportage
Suzuki Alto VXL AGS 2022,2022,Petrol,Automatic,Punjab,Silky Silver,Local,Hatchback,2850000.0,24139.0,660.0,,12,Suzuki,Alto
Suzuki Alto VXR AGS 2023,2023,Petrol,Automatic,Islamabad,White,Local,Hatchback,2870000.0,47000.0,660.0,,8,Suzuki,Alto
Mitsubishi Ek Wagon G 2021,2021,Petrol,Automatic,Un-Registered,Solid White,Imported,Hatchback,3550000.0,15000.0,660.0,,11,Mitsubishi,Ek
Honda Civic EXi 2005,2005,Petrol,Manual,Lahore,Frost White,Local,Sedan,2380000.0,177000.0,1500.0,,8,Honda,Civic
Suzuki Mehran VX 2008,2008,Petrol,Manual,Punjab,Blue,Local,Hatchback,860000.0,50000.0,800.0,,2,Suzuki,Mehran
Suzuki Cultus EURO II 2015,2015,Petrol,Manual,Karachi,White,Local,Hatchback,1590000.0,76000.0,1000.0,,4,Suzuki,Cultus
BMW 3 Series 318i 2003,2003,Petrol,Automatic,Islamabad,Silver,Imported,Sedan,2600000.0,200000.0,2000.0,,18,BMW,3
Nissan Note 1.2E 2020,2020,Hybrid,Automatic,Karachi,Redwine,Imported,Hatchback,4500000.0,63000.0,1198.0,,11,Nissan,Note
Hyundai Santa Fe Signature 2023,2023,Hybrid,Automatic,Karachi,Grey,Local,SUV,13000000.0,5031.0,1600.0,,24,Hyundai,Santa
Toyota Yaris Hatchback Hybrid Z 2020,2020,Hybrid,Automatic,Un-Registered,Cyan Metallic,Imported,Hatchback,4800000.0,64556.0,1500.0,,20,Toyota,Yaris
Suzuki Spacia Gear Hybrid XZ 2022,2022,Hybrid,Automatic,Un-Registered,Turquoise,Imported,Hatchback,3200000.0,69968.0,660.0,,18,Suzuki,Spacia
Toyota Yaris Hatchback 2022,2022,Petrol,Automatic,Un-Registered,Pearl White,Imported,Unknown,5050000.0,18430.0,1000.0,,16,Toyota,Yaris
Honda City 1.3 i-VTEC Prosmatec 2018,2018,Petrol,Automatic,Punjab,Silver,Local,Sedan,3700000.0,92000.0,1300.0,,11,Honda,City
Toyota Aqua S 2013,2013,Hybrid,Automatic,Islamabad,Turquoise,Imported,Hatchback,3590000.0,125000.0,1500.0,,10,Toyota,Aqua
Suzuki Wagon R VXR 2018,2018,Petrol,Manual,Sindh,Solid White,Local,Hatchback,2030000.0,60000.0,1000.0,,5,Suzuki,Wagon
KIA Sportage L HEV 2025,2025,Hybrid,Automatic,Un-Registered,Fusion Black,Local,Crossover,12300000.0,24.0,1600.0,,14,KIA,Sportage
Suzuki Mehran VXR Euro II 2019,2019,Petrol,Manual,Lahore,Grey,Local,Hatchback,1470000.0,55000.0,800.0,,4,Suzuki,Mehran
Suzuki Margalla 1990,1990,Petrol,Manual,Lahore,White,Imported,Unknown,715000.0,83623.0,1000.0,,2,Suzuki,Margalla
Honda Civic Oriel 1.8 i-VTEC CVT 2019,2019,Petrol,Automatic,Lahore,Taffeta White,Local,Sedan,5310000.0,90000.0,1800.0,,14,Honda,Civic
Daihatsu Mira X Memorial Edition 2014,2014,Petrol,Automatic,Karachi,Pearl White,Imported,Hatchback,2435000.0,98000.0,660.0,,11,Daihatsu,Mira
Suzuki Mehran VXR Euro II 2015,2015,Petrol,Manual,Rawalpindi,Silky Silver,Local,Hatchback,1280000.0,65000.0,796.0,,4,Suzuki,Mehran
Toyota Prius G 1.8 2012,2012,Hybrid,Automatic,Islamabad,Black,Imported,Sedan,4450000.0,100000.0,1800.0,,15,Toyota,Prius
Chevrolet Optra 1.6 Automatic 2008,2008,Petrol,Automatic,Islamabad,White,Local,Sedan,1650000.0,150000.0,1600.0,,12,Chevrolet,Optra
Suzuki Khyber GA 1992,1992,Petrol,Manual,Sindh,White,Local,Hatchback,420000.0,144550.0,1000.0,,2,Suzuki,Khyber
Suzuki Mehran VX Euro II 2013,2013,Petrol,Manual,Islamabad,Grey,Local,Hatchback,1200000.0,150000.0,796.0,,5,Suzuki,Mehran
Audi e-tron GT Standard 2022,2022,Electric,Automatic,Un-Registered,Mythos Black Metallic,Imported,Sedan,33500000.0,3180.0,,93.0,14,Audi,e-tron
Honda Civic VTi Oriel Prosmatec 1.8 i-VTEC 2006,2006,Petrol,Automatic,Lahore,Green,Local,Sedan,2000000.0,200000.0,1800.0,,14,Honda,Civic
Suzuki Mehran VX Euro II 2019,2019,Petrol,Manual,Islamabad,White,Local,Hatchback,1590000.0,82321.0,800.0,,5,Suzuki,Mehran
Hyundai Tucson AWD A/T Ultimate 2022,2022,Petrol,Automatic,Punjab,Polar White,Local,SUV,7675000.0,39152.0,2000.0,,21,Hyundai,Tucson
Toyota Corolla Altis 1.6 2012,2012,Petrol,Manual,Lahore,Silver,Imported,Sedan,3379999.9999999995,300000.0,1600.0,,16,Toyota,Corolla
Toyota Corolla XLi VVTi 2020,2020,Petrol,Manual,Sindh,Silver Metallic,Local,Sedan,4150000.0,43414.0,1300.0,,7,Toyota,Corolla
Mitsubishi EK X Sports 2021,2021,Petrol,Automatic,Un-Registered,Gold,Imported,Hatchback,3850000.0,6500.0,659.0,,13,Mitsubishi,EK
Toyota Corolla SE Limited 1988,1988,Petrol,Automatic,Rawalpindi,Red,Imported,Sedan,1500000.0,150000.0,1500.0,,7,Toyota,Corolla
Honda City 1.3 i-VTEC 2019,2019,Petrol,Manual,Lahore,Taffeta White,Local,Sedan,3560000.0,87000.0,1300.0,,11,Honda,City
Honda Civic EXi Automatic 1999,1999,Petrol,Automatic,Karachi,Silver,Local,Sedan,1180000.0,53021.0,1500.0,,6,Honda,Civic
Toyota Corolla XE Limited 1997,1997,Petrol,Manual,Lahore,Green,Local,Sedan,1080000.0,16000.0,1300.0,,7,Toyota,Corolla
Suzuki Alto GII 2007,2007,Petrol,Automatic,Islamabad,Pink,Imported,Hatchback,1700000.0,315542.0,660.0,,12,Suzuki,Alto
Suzuki Cultus Euro II (CNG) 2015,2015,CNG,Manual,Islamabad,Solid White,Local,Hatchback,1625000.0,87002.0,1000.0,,3,Suzuki,Cultus
Honda Accord CL9 2003,2003,Petrol,Automatic,Islamabad,White,Imported,Sedan,2975000.0,173514.0,2400.0,,13,Honda,Accord
Honda City 1.3 i-VTEC Prosmatec 2015,2015,Petrol,Automatic,Sindh,Ralley Red,Local,Sedan,2850000.0,124496.0,1300.0,,13,Honda,City
Suzuki Cultus EURO II 2014,2014,Petrol,Manual,Sindh,Graphite Grey,Local,Hatchback,1400000.0,53745.0,1000.0,,6,Suzuki,Cultus
Toyota Prius S LED Edition 1.8 2013,2013,Hybrid,Automatic,Islamabad,Levender,Imported,Sedan,4500000.0,241164.0,1800.0,,21,Toyota,Prius
Honda Vezel Hybrid Z Honda Sensing  2016,2016,Hybrid,Automatic,Karachi,White,Imported,Crossover,5350000.0,140000.0,1500.0,,15,Honda,Vezel
Daihatsu Cuore CX Eco 2010,2010,Petrol,Manual,Punjab,Metalic Grey,Local,Hatchback,1200000.0,184000.0,800.0,,2,Daihatsu,Cuore
Suzuki Every PC 2025,2025,Petrol,Manual,Un-Registered,Pearl White,Imported,Micro Van,2365000.0,70000.0,660.0,,9,Suzuki,Every
Suzuki Alto VXL AGS 2024,2024,Petrol,Automatic,Sindh,Solid White,Local,Hatchback,3125000.0,2900.0,660.0,,10,Suzuki,Alto
Suzuki Alto VXL AGS 2022,2022,Petrol,Automatic,Karachi,Solid White,Local,Hatchback,2800000.0,47686.0,660.0,,12,Suzuki,Alto
Daihatsu Cuore CX Eco 2006,2006,Petrol,Manual,Adda jahan khan,Silver,Local,Hatchback,819999.9999999999,100.0,800.0,,1,Daihatsu,Cuore
Hyundai Tucson AWD A/T Ultimate 2023,2023,Petrol,Automatic,Lahore,Black,Local,SUV,8475000.0,21000.0,2000.0,,14,Hyundai,Tucson
Suzuki Mehran VXR Euro II 2018,2018,Petrol,Manual,Rawalpindi,Solid White,Local,Hatchback,1400000.0,80000.0,796.0,,3,Suzuki,Mehran
Honda BR-V i-VTEC S 2019,2019,Petrol,Automatic,Karachi,Crystal Black Pearl,Local,MPV,4450000.0,94000.0,1500.0,,14,Honda,BR-V
Honda Civic VTi Oriel 1.8 i-VTEC 2014,2014,Petrol,Manual,Islamabad,Habareno Red,Imported,Sedan,3475000.0,145000.0,1800.0,,14,Honda,Civic
Toyota Land Cruiser ZX Gasoline 3.5L 2022,2022,Petrol,Automatic,Un-Registered,Precious Wite Pearl,Imported,SUV,64000000.0,16000.0,3500.0,,14,Toyota,Land
Honda Civic Oriel 1.8 i-VTEC CVT 2019,2019,Petrol,Automatic,Islamabad,Taffeta White,Local,Sedan,5750000.0,106000.0,1800.0,,14,Honda,Civic
Honda Freed 2018,2018,Petrol,Automatic,Un-Registered,White,Imported,Unknown,5990000.0,38324.0,1500.0,,0,Honda,Freed
Hyundai Tucson Hybrid Signature 2025,2025,Hybrid,Automatic,Un-Registered,Black Diamond Metallic,Local,Crossover,12800000.0,,1600.0,,23,Hyundai,Tucson
Honda City 1.3 i-VTEC Prosmatec 2021,2021,Petrol,Automatic,Karachi,White,Local,Sedan,4075000.0,46000.0,1300.0,,11,Honda,City
Daihatsu Charade CX Turbo 1986,1986,Petrol,Manual,Adda jahan khan,White,Local,Hatchback,400000.0,100000.0,1000.0,,1,Daihatsu,Charade
Toyota Premio F 1.5 2007,2007,Petrol,Automatic,Lahore,Super White,Imported,Sedan,3850000.0,260000.0,1500.0,,9,Toyota,Premio
Suzuki Wagon R VXR 2020,2020,Petrol,Manual,Punjab,Solid White,Local,Hatchback,2390000.0,69000.0,1000.0,,5,Suzuki,Wagon
Suzuki Alto VXR 2022,2022,Petrol,Manual,Abbottabad,Solid White,Local,Hatchback,2500000.0,113657.0,660.0,,7,Suzuki,Alto
Daihatsu Cuore CX Eco 2001,2001,Petrol,Manual,Islamabad,Black,Local,Hatchback,1050000.0,288000.0,1000.0,,2,Daihatsu,Cuore
Toyota Premio F 1.5 2007,2007,Petrol,Automatic,Islamabad,Light Blue Metallic,Imported,Sedan,4250000.0,170186.0,1500.0,,14,Toyota,Premio
Haval H6 HEV 2025,2025,Hybrid,Automatic,Un-Registered,Onyx Black,Local,SUV,12600000.0,,1500.0,,13,Haval,H6
Suzuki Swift DX 1.3 2011,2011,Petrol,Manual,Faisalabad,Solid White,Local,Hatchback,1789999.9999999998,118000.0,1300.0,,7,Suzuki,Swift
Honda City 1.5L ASPIRE CVT 2022,2022,Petrol,Automatic,Punjab,Taffeta White,Local,Compact sedan,4700000.0,48913.0,1500.0,,20,Honda,City
Toyota Aqua S 2018,2018,Hybrid,Automatic,Punjab,Silver,Imported,Hatchback,5175000.0,61000.0,1500.0,,10,Toyota,Aqua
Toyota Corolla GLi Automatic 1.3 VVTi 2016,2016,Petrol,Automatic,Lahore,Navy,Local,Sedan,4275000.0,56000.0,1300.0,,12,Toyota,Corolla
